"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L6_membrane",254.562478445573,-0.834248543169778,1.79711892163185,-0.464214434074429,0.64249412083581,0.929153479395904
"GARS_N",108.747305916867,-0.602392511750904,1.29867238630632,-0.463852560586296,0.642753383000907,0.929153479395904
"Maf_N",159.48453407496,-0.909489788444361,1.96738027106281,-0.462284694942601,0.643877173698158,0.929153479395904
"PNPase",180.604382304556,-0.908457979335572,1.96734046448491,-0.461769579661152,0.644246568067134,0.929153479395904
"Chorein_N",1245.4631610408,1.00940416138413,2.18988719725084,0.46093888427282,0.644842453205918,0.929153479395904
"ATAD4",288.843767394427,0.95108192037874,2.06826926803983,0.459844341873394,0.645627952881088,0.929153479395904
"COX5B",79.6104059599579,-0.29595370195913,0.643912769081255,-0.459617693839805,0.645790656562773,0.929153479395904
"Hemerythrin",105.683925200252,0.34512912403547,0.750968612430405,0.459578627285777,0.645818702958186,0.929153479395904
"Acetyltransf_CG",223.956503326205,0.327098946187054,0.712047876722774,0.459377742536834,0.645962928725458,0.929153479395904
"GPI",80.3662106353469,0.646808048286322,1.40926716568121,0.458967656408618,0.646257392522212,0.929153479395904
"LUC7",1136.34332735423,1.00390584467782,2.19118627165742,0.458156322747705,0.646840136803872,0.929153479395904
"Cpn10",667.526216867828,0.404778399614274,0.88399616057274,0.457896105965006,0.647027084654036,0.929153479395904
"TPP_enzyme_C",54.6823399736272,-0.653567984841108,1.42875616896624,-0.457438434238916,0.647355944331415,0.929153479395904
"FlgM",417.056511166603,0.327093115867483,0.715333490942452,0.457259613885179,0.647484454273656,0.929153479395904
"RelB",69.2792370330512,-0.673220065660218,1.47437918814218,-0.456612566885541,0.647949544895589,0.929153479395904
"Transgly_assoc",4177.51353805506,-1.01427447236694,2.22340549501398,-0.456180608818979,0.648260108347317,0.929153479395904
"PGM_PMM_IV",146.107863932048,0.790920678181561,1.73385836750839,0.456162217746851,0.648273332273845,0.929153479395904
"TetR_N",51.7193262711151,-0.644532999143914,1.4130179136996,-0.456139297948729,0.648289812693263,0.929153479395904
"Catalase-rel",120.41401846976,-0.953814661419103,2.09351996411166,-0.455603327300407,0.648675250061159,0.929173425202153
"DUF3401",379.881040543885,0.953112049890861,2.10083487462602,0.453682515176509,0.650057353417818,0.930620172236957
"SBP_bac_5",95.0760094202909,-0.707361802948743,1.56518645557258,-0.451934528586228,0.65131614899558,0.931839536000531
"SecA_SW",100.277180191393,-0.72258928842311,1.60179523072732,-0.451112148770107,0.65190872213887,0.931839536000531
"THF_DHG_CYH",125.698318640972,-0.751799315850982,1.66835304402162,-0.450623636612754,0.65226082806942,0.931839536000531
"Ribosomal_L34",408.083180961048,-0.862642906101761,1.9151485013128,-0.450431340186118,0.652399451234278,0.931839536000531
"Vitellogenin_N",211.403043736011,-0.863557085788365,1.92248020169416,-0.449189065784587,0.653295274513051,0.932456701856614
"FGGY_N",60.1293332804933,-0.282045653462018,0.628894471458894,-0.448478506748096,0.65380789448861,0.932456701856614
"DUF2263",51.7157809780703,-0.331736510946328,0.740708356172153,-0.447863870013135,0.654251444848414,0.932456701856614
"DHC_N2",183.600111629211,-0.810821010623135,1.81287009197576,-0.447258198043005,0.65468864527483,0.932456701856614
"3HCDH",353.967733754235,-0.504277466019153,1.12822998679199,-0.446963360239179,0.654901514925063,0.932456701856614
"Transketolase_N",79.4330099877962,-0.666865647172249,1.49276430190334,-0.446732043579796,0.655068542647769,0.932456701856614
"Peptidase_M41",70.1251465096213,-0.658686685974981,1.47649775889591,-0.446114247046016,0.655514721993725,0.932470860367847
"PGM_PMM_I",77.7547494413282,-0.658319433162017,1.47709287443962,-0.4456858770047,0.655824167687742,0.932470860367847
"DUF523",81.7649340031518,-0.689452336115103,1.55374356476936,-0.443736245638094,0.657233286943914,0.933475848678997
"Sigma54_AID",317.07339267862,-1.08688306739026,2.4497272607947,-0.443675132650349,0.657277476818758,0.933475848678997
"Ribosomal_L20",209.082844595121,-0.76730515737282,1.73492464822255,-0.442270019138256,0.658293823304998,0.934388678822816
"DUF3520",67.843776868453,-0.487178361623876,1.10490132209661,-0.440924770276704,0.659267460514339,0.935239885845922
"DnaB",115.631144946832,-0.572440161862247,1.3031340127682,-0.439279580038153,0.66045896837903,0.93595304553469
"Sema",601.163429944026,0.952808448997604,2.17168888912567,0.438740767044772,0.66084938414232,0.93595304553469
"AdoHcyase",127.27475462134,0.306683382233576,0.69910379987328,0.43868075425876,0.660892874216019,0.93595304553469
"Rrf2",73.3825053359987,-0.645916242776285,1.47468351192307,-0.438003298710498,0.661383892175752,0.93611834427366
"PRY",301.500448648749,0.923537919514656,2.11208059168166,0.437264526340505,0.661919518497706,0.936346558689345
"IF3_C",128.078663285409,-0.290445389480865,0.66590810888496,-0.436164368034511,0.662717478293781,0.93694540034638
"Phosphorylase",123.638840141687,-0.709086967016942,1.6384828501022,-0.432770454065304,0.665181540055424,0.939023191122314
"S_100",324.389854409354,-0.850291798970242,1.96976844557151,-0.431670941263117,0.665980590193012,0.939023191122314
"3HCDH_N",234.569429094868,0.317573069073331,0.738515051481474,0.430015703046639,0.667184218406221,0.939023191122314
"Pterin_bind",89.4258557319635,-0.671090141288413,1.56243739554864,-0.42951489973316,0.667548553112483,0.939023191122314
"Laminin_G_1",216.799587845176,-0.904992924842099,2.10784091258395,-0.42934593376532,0.667671493640438,0.939023191122314
"Adaptin_N",675.800131471584,0.450058607951809,1.05041319037561,0.428458640919079,0.668317238916139,0.939023191122314
"ATP-gua_Ptrans",105.291141338938,-0.254063036172565,0.593572830848421,-0.428023357823539,0.668634114772828,0.939023191122314
"Sulfate_tra_GLY",134.151872623612,0.747442394965047,1.7472965560832,0.427770771002114,0.668818019113204,0.939023191122314
"DuoxA",205.614127846892,-0.564449447180067,1.32002200635837,-0.427606088732754,0.668937932286753,0.939023191122314
"Hen1_L",55.0736518857206,0.402742959890061,0.943220109930013,0.426987248946531,0.669388615113345,0.939023191122314
"Acetyltransf_11",62.8073231295773,0.411210377574595,0.963727872688124,0.42668723114504,0.669607152136108,0.939023191122314
"Toluene_X",132.718798721394,-0.695604958320676,1.63148765614494,-0.426362378961743,0.669843810405036,0.939023191122314
"GRDA",529.079147202181,0.351980474731379,0.825812062533292,0.42622346015585,0.669945024239557,0.939023191122314
"CP2",240.646457635061,-0.855028214022265,2.00820080684875,-0.425768285276195,0.670276698748909,0.939023191122314
"DUF815",51.36674056733,-0.338447333268545,0.795255080532655,-0.425583365078103,0.670411463821902,0.939023191122314
"Cys_Met_Meta_PP",97.5503979155299,-0.240791069186779,0.565917353070518,-0.425488046762147,0.670480933495994,0.939023191122314
"PGK",178.886770948617,-0.723235200829003,1.70026594242287,-0.425365928225555,0.670569939761877,0.939023191122314
"Ctr",200.453575720089,0.795388384207184,1.87552724734674,0.424087885330593,0.671501720304259,0.939801792099021
"Peptidase_M2",417.049158301863,-0.873576358390021,2.07373578355544,-0.421257310269424,0.673567199392572,0.94200351698752
"XFP_N",189.389116372842,-0.734519905876071,1.74511783720609,-0.420899890091105,0.673828185482077,0.94200351698752
"FTCD_C",84.7032058107351,-0.418061305427019,0.995421286986747,-0.419984292974624,0.674496928114482,0.942097599381758
"SapB_2",83.5338293825044,0.686341864759584,1.63501803628177,0.419776326333627,0.67464886065283,0.942097599381758
"Ribosomal_S19",147.816048977821,-0.690880576016924,1.6506820526726,-0.418542489692868,0.675550527501286,0.942830284196828
"Lactate_perm",128.425840352278,0.356602610353081,0.853206967849627,0.417955576771532,0.675979597027766,0.942902940416309
"TelA",100.050191740906,-0.641161425485671,1.54957125105164,-0.41376698557781,0.679044764435181,0.944696505940462
"PP_kinase",116.396951596614,-0.657938878508154,1.59202608636161,-0.413271418191267,0.679407768094612,0.944696505940462
"FlgD",279.817141071333,0.310572153544635,0.751942350943021,0.413026548052709,0.679587163193085,0.944696505940462
"CARD",574.912993022829,-0.458044305314621,1.11158697690788,-0.412063396594273,0.680292956632061,0.944696505940462
"DUF3791",73.1545114004027,-0.251110718579559,0.610849083785661,-0.411084710192788,0.68101042099596,0.944696505940462
"IBN_N",802.979525991412,-0.776363810754766,1.89044357862719,-0.41067811784076,0.681308574349962,0.944696505940462
"Flg_bbr_C",177.669727326612,0.247360650850186,0.604007636555369,0.409532323566096,0.682149050705466,0.944696505940462
"Lipoprotein_9",140.067405284986,0.376327926763243,0.920273360066787,0.408930588554614,0.682590600417004,0.944696505940462
"Gag_p12",78.6521193215302,-0.526721765264552,1.28919553753725,-0.408566233692328,0.682858014759496,0.944696505940462
"LeuA_dimer",55.3184175387536,-0.451580729014923,1.1064730026415,-0.408126296743668,0.683180954816065,0.944696505940462
"IMP_cyclohyd",66.28177108938,0.249404299637549,0.61125851664777,0.408017709111552,0.683260673563519,0.944696505940462
"Ribosomal_L2_C",115.537185073198,-0.649359230591102,1.59152209152556,-0.408011446431544,0.68326527136803,0.944696505940462
"MCPsignal",92.0814085395514,0.227106340075546,0.557187674123352,0.40759397707938,0.683571786844732,0.944696505940462
"Adenine_glyco",58.4083516731614,-0.454451694724118,1.11729462839555,-0.406742933488113,0.684196803874837,0.944696505940462
"PilZ",55.1292116081042,-0.571213461570353,1.40628370351145,-0.40618650429074,0.684605569434081,0.944696505940462
"MIR",157.314740245634,-0.836508674348766,2.06266815715329,-0.40554689878145,0.685075552346733,0.944696505940462
"ELFV_dehydrog_N",255.711010078788,-0.316807293269027,0.78250117435561,-0.404864942892792,0.685576788667687,0.944696505940462
"Homoserine_dh",57.618195248867,-0.216005603610879,0.534977807414053,-0.403765540583814,0.686385138684233,0.944696505940462
"PYC_OADA",102.623747803629,-0.630226879459936,1.57125110375784,-0.401098766424203,0.688347409028881,0.944696505940462
"YbjQ_1",102.119005805802,-0.622766549549863,1.55312210177503,-0.400977198662048,0.688436911365788,0.944696505940462
"S1_2",80.1984947134499,-0.598558598843607,1.49481944690776,-0.400422004197101,0.68884571993108,0.944696505940462
"RYDR_ITPR",88.9272040310687,-0.76026325246542,1.8989280083694,-0.400364441998121,0.688888110137938,0.944696505940462
"SBP_bac_1",99.5359168393347,-0.626409033765026,1.56898585204117,-0.399244539362862,0.689713027996314,0.944696505940462
"OmpH",300.955614344665,-0.284758789712902,0.713887517291353,-0.398884674147742,0.689978182296539,0.944696505940462
"Bmp",85.8568694889357,-0.217390097951054,0.546925917304145,-0.397476314566682,0.691016249301013,0.944696505940462
"PLDc_N",65.6535076706832,0.686812598332509,1.72889859071572,0.397254415048244,0.691179858996996,0.944696505940462
"SH2",374.112385272553,-0.784160014356115,1.97719627772454,-0.396602008202527,0.691660971431156,0.944696505940462
"BRO1",599.621594735425,0.558523394055754,1.40956375450338,0.396238476103932,0.691929109421099,0.944696505940462
"Glyoxalase_4",77.4224408296147,0.238031254328628,0.601631243509132,0.395643106797885,0.692368331858192,0.944696505940462
"Rubredoxin",1342.59956619074,-0.835379718916974,2.11371252530964,-0.395219174279434,0.692681143127603,0.944696505940462
"KH_dom-like",103.267008573284,-0.35816254425386,0.907352028248637,-0.394733833289801,0.693039330822025,0.944696505940462
"Myosin_tail_1",222.117136169778,0.39546017708673,1.00209996881345,0.394631463320949,0.693114889900545,0.944696505940462
"MreD",81.2633444534784,0.444574060079514,1.12854199066213,0.393936657880739,0.693627805103116,0.944696505940462
"M60-like",97.7075403477889,0.266717827355773,0.677645486843369,0.39359492910992,0.693880125639197,0.944696505940462
"Ribosomal_L33",303.03794711241,-0.726996533116138,1.8479388206862,-0.393409416468765,0.694017115880545,0.944696505940462
"PS_Dcarbxylase",370.060882799239,-0.765036590874604,1.9453169177356,-0.393270928710745,0.694119387512599,0.944696505940462
"IL17_R_N",352.430232979602,0.781534592132898,1.98785393064487,0.393154939648591,0.694205048400365,0.944696505940462
"Integrin_alpha2",260.992110102255,0.614940460912611,1.56784761395426,0.392219534245215,0.694896011903771,0.944696505940462
"FAD_binding_6",153.487748600772,0.498214017750323,1.27153721226076,0.39182024163061,0.695191037867027,0.944696505940462
"Ribosomal_L6",167.111407588881,-0.657784388640493,1.6816565746554,-0.391152628041956,0.695684421663677,0.944696505940462
"PK_C",125.809963234796,-0.672265419825891,1.71956162945,-0.390951628782805,0.69583299058758,0.944696505940462
"DUF3689",659.035974761303,0.912767749730542,2.33638910793336,0.390674544163547,0.696037817266858,0.944696505940462
"ArgJ",48.2611831519701,-0.259224543513665,0.664836909694862,-0.389906967759418,0.696605341365664,0.944696505940462
"Ribonuclease_T2",120.428517990426,-0.626518920002373,1.60807001626181,-0.389609229490397,0.69682552629149,0.944696505940462
"Alpha-L-AF_C",59.1308436553888,0.244534384769164,0.628200210263152,0.389261863931452,0.697082444127615,0.944696505940462
"RHH_2",74.3412691565981,0.598873494070005,1.54328358141182,0.388051490525253,0.697977929404645,0.944696505940462
"Flg_hook",183.215686465084,0.219846602984826,0.568412732237378,0.386772833394265,0.698924390804303,0.944696505940462
"Ribosomal_L23",222.685065908794,-0.681761512485469,1.76302424596833,-0.386700020742492,0.698978300796427,0.944696505940462
"PPC",91.1919601430652,-0.603108115874683,1.56250290493906,-0.385988476545076,0.699505203139666,0.944696505940462
"Band_3_cyto",88.5112133775126,-0.437304618467611,1.13409400760032,-0.385598209263908,0.699794259657073,0.944696505940462
"DUF342",110.610646489659,0.217742337650832,0.56581699493815,0.384828203462913,0.700364701981535,0.944696505940462
"UVR",88.8367236455385,-0.588081400287395,1.53136755277142,-0.384023678197377,0.700960897904936,0.944696505940462
"ApoB100_C",304.775127476079,0.612724809693789,1.59620342658704,0.383863860638304,0.701079353142397,0.944696505940462
"adh_short",63.0192635473211,0.18704893729288,0.488000104909661,0.383296920248628,0.701499622504194,0.944696505940462
"HR1",385.263788946308,0.485890485108832,1.26836010568777,0.383085594485295,0.701656300343912,0.944696505940462
"Actin",356.932657564495,0.344809604620011,0.900197552165928,0.383037705213015,0.701691807421741,0.944696505940462
"PAS_8",69.1123265638959,-0.398624990323757,1.04214791084917,-0.382503276333345,0.702088099168784,0.944696505940462
"Alpha-amylase_N",148.038974600279,0.449482853897382,1.17681869724634,0.381947410377772,0.702500372975448,0.944696505940462
"Arabinose_Isome",192.93183143427,-0.301580584967569,0.790812315211279,-0.381355448273459,0.702939514766764,0.944696505940462
"Rho_N",70.2315806298888,-0.624950310180465,1.6408120725164,-0.380878664076394,0.70329328495108,0.944696505940462
"RNA_pol_Rpb2_6",54.103404463467,-0.53546438169919,1.41094715364219,-0.379507042710247,0.704311375433214,0.944696505940462
"GreA_GreB_N",94.4639329931278,0.217378914997133,0.572932750037188,0.379414364047129,0.704380185613901,0.944696505940462
"Ribosomal_S18",343.326594333529,-0.735522353110503,1.94237797334728,-0.378671073912037,0.704932136129226,0.944696505940462
"BMC",148.185631066237,-0.227118046767502,0.600929712788428,-0.377944444972825,0.705471864607628,0.944696505940462
"Ribosomal_S7",325.236874798741,-0.723589841347753,1.91618479840121,-0.377620071900939,0.705712851666883,0.944696505940462
"DUF3042",98.4018794438008,0.251857401909561,0.667633762609798,0.377238863602469,0.705996101151813,0.944696505940462
"Glyco_hydro_42M",60.9698903154068,-0.271448227324722,0.719607252383645,-0.377217192330359,0.706012204797272,0.944696505940462
"Dak1",79.5095868569462,0.243868228377863,0.647676003913218,0.376528120394188,0.706524313956034,0.944696505940462
"ATP-grasp_2",178.67301887381,-0.680917021957825,1.80953514161714,-0.376293892446491,0.706698419344929,0.944696505940462
"Trypsin_2",215.449534627143,-0.658579527619495,1.75142571505925,-0.37602481336025,0.706898449084364,0.944696505940462
